대학,모집단위,적용학년도,자료상태,구분,핵심과목,권장과목,추가조건,출처기관,출처명,출처URL,발표일,비고,검색키워드
서울대,정치외교학부,2028,2028 공식자료,사회과학대학,제2외국어/한문,,"해당 교과(군)의 일반선택, 진로선택, 융합선택 과목 중 1과목 이상",한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,수도권 / 서울 / 상위단위: 사회과학대학,정치외교학부|정치외교|사회과학대학
서울대,경제학부,2028,2028 공식자료,사회과학대학,제2외국어/한문,,"해당 교과(군)의 일반선택, 진로선택, 융합선택 과목 중 1과목 이상",한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,수도권 / 서울 / 상위단위: 사회과학대학,경제학부|경제|사회과학대학|경제학
서울대,사회학과,2028,2028 공식자료,사회과학대학,제2외국어/한문,,"해당 교과(군)의 일반선택, 진로선택, 융합선택 과목 중 1과목 이상",한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,수도권 / 서울 / 상위단위: 사회과학대학,사회학과|사회학|사회과학대학
서울대,인류학과,2028,2028 공식자료,사회과학대학,제2외국어/한문,,"해당 교과(군)의 일반선택, 진로선택, 융합선택 과목 중 1과목 이상",한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,수도권 / 서울 / 상위단위: 사회과학대학,인류학과|인류학|사회과학대학
서울대,심리학과,2028,2028 공식자료,사회과학대학,제2외국어/한문,,"해당 교과(군)의 일반선택, 진로선택, 융합선택 과목 중 1과목 이상",한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,수도권 / 서울 / 상위단위: 사회과학대학,심리학과|심리학|사회과학대학
서울대,지리학과,2028,2028 공식자료,사회과학대학,제2외국어/한문,,"해당 교과(군)의 일반선택, 진로선택, 융합선택 과목 중 1과목 이상",한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,수도권 / 서울 / 상위단위: 사회과학대학,지리학과|지리학|사회과학대학
서울대,사회복지학과,2028,2028 공식자료,사회과학대학,제2외국어/한문,,"해당 교과(군)의 일반선택, 진로선택, 융합선택 과목 중 1과목 이상",한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,수도권 / 서울 / 상위단위: 사회과학대학,사회복지학과|사회복지학|사회과학대학
서울대,언론정보학과,2028,2028 공식자료,사회과학대학,제2외국어/한문,,"해당 교과(군)의 일반선택, 진로선택, 융합선택 과목 중 1과목 이상",한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,수도권 / 서울 / 상위단위: 사회과학대학,언론정보학과|언론정보학|사회과학대학
서울대,경영학과,2028,2028 공식자료,경영대학,제2외국어/한문,,"해당 교과(군)의 일반선택, 진로선택, 융합선택 과목 중 1과목 이상",한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,수도권 / 서울 / 상위단위: 경영대학,경영학과|경영학|경영대학|경영
서울대,농경제사회학부,2028,2028 공식자료,농업생명과학대학,제2외국어/한문,,"해당 교과(군)의 일반선택, 진로선택, 융합선택 과목 중 1과목 이상",한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,수도권 / 서울 / 상위단위: 농업생명과학대학,농경제사회학부|농경제사회|농업생명과학대학
서울대,교육학과,2028,2028 공식자료,사범대학,제2외국어/한문,,"해당 교과(군)의 일반선택, 진로선택, 융합선택 과목 중 1과목 이상",한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,수도권 / 서울 / 상위단위: 사범대학,교육학과|교육학|사범대학
서울대,국어교육과,2028,2028 공식자료,사범대학,제2외국어/한문,,"해당 교과(군)의 일반선택, 진로선택, 융합선택 과목 중 1과목 이상",한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,수도권 / 서울 / 상위단위: 사범대학,국어교육과|사범대학
서울대,영어교육과,2028,2028 공식자료,사범대학,제2외국어/한문,,"해당 교과(군)의 일반선택, 진로선택, 융합선택 과목 중 1과목 이상",한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,수도권 / 서울 / 상위단위: 사범대학,영어교육과|사범대학
서울대,독어교육과,2028,2028 공식자료,사범대학,제2외국어/한문,,"해당 교과(군)의 일반선택, 진로선택, 융합선택 과목 중 1과목 이상",한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,수도권 / 서울 / 상위단위: 사범대학,독어교육과|사범대학
서울대,불어교육과,2028,2028 공식자료,사범대학,제2외국어/한문,,"해당 교과(군)의 일반선택, 진로선택, 융합선택 과목 중 1과목 이상",한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,수도권 / 서울 / 상위단위: 사범대학,불어교육과|사범대학
서울대,사회교육과,2028,2028 공식자료,사범대학,제2외국어/한문,,"해당 교과(군)의 일반선택, 진로선택, 융합선택 과목 중 1과목 이상",한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,수도권 / 서울 / 상위단위: 사범대학,사회교육과|사범대학
서울대,역사교육과,2028,2028 공식자료,사범대학,제2외국어/한문,,"해당 교과(군)의 일반선택, 진로선택, 융합선택 과목 중 1과목 이상",한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,수도권 / 서울 / 상위단위: 사범대학,역사교육과|사범대학
서울대,지리교육과,2028,2028 공식자료,사범대학,제2외국어/한문,,"해당 교과(군)의 일반선택, 진로선택, 융합선택 과목 중 1과목 이상",한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,수도권 / 서울 / 상위단위: 사범대학,지리교육과|사범대학
서울대,윤리교육과,2028,2028 공식자료,사범대학,제2외국어/한문,,"해당 교과(군)의 일반선택, 진로선택, 융합선택 과목 중 1과목 이상",한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,수도권 / 서울 / 상위단위: 사범대학,윤리교육과|사범대학
서울대,소비자아동학부 소비자학전공,2028,2028 공식자료,생활과학대학,제2외국어/한문,,"해당 교과(군)의 일반선택, 진로선택, 융합선택 과목 중 1과목 이상",한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,수도권 / 서울 / 상위단위: 생활과학대학,소비자아동학부 소비자학전공|소비자아동학부 소비자학|생활과학대학
서울대,소비자아동학부 아동가족학전공,2028,2028 공식자료,생활과학대학,제2외국어/한문,,"해당 교과(군)의 일반선택, 진로선택, 융합선택 과목 중 1과목 이상",한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,수도권 / 서울 / 상위단위: 생활과학대학,소비자아동학부 아동가족학전공|소비자아동학부 아동가족학|생활과학대학
서울대,식품영양학과,2028,2028 공식자료,생활과학대학,제2외국어/한문,,"해당 교과(군)의 일반선택, 진로선택, 융합선택 과목 중 1과목 이상",한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,수도권 / 서울 / 상위단위: 생활과학대학,식품영양학과|식품영양학|생활과학대학
서울대,의류학과,2028,2028 공식자료,생활과학대학,제2외국어/한문,,"해당 교과(군)의 일반선택, 진로선택, 융합선택 과목 중 1과목 이상",한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,수도권 / 서울 / 상위단위: 생활과학대학,의류학과|의류학|생활과학대학
서울대,물리·천문학부 물리학전공,2028,2028 공식자료,자연과학대학,물리학,"기하, 미적분Ⅱ, 과학",과학 교과의 진로선택 과목 중 3과목 이상,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,수도권 / 서울 / 상위단위: 자연과학대학,물리·천문학부 물리학전공|물리·천문학부 물리학|자연과학대학
서울대,물리·천문학부 천문학전공,2028,2028 공식자료,자연과학대학,지구과학,"기하, 미적분Ⅱ, 과학",과학 교과의 진로선택 과목 중 3과목 이상,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,수도권 / 서울 / 상위단위: 자연과학대학,물리·천문학부 천문학전공|물리·천문학부 천문학|자연과학대학
서울대,수리과학부,2028,2028 공식자료,자연과학대학,,"기하, 미적분Ⅱ, 과학",과학 교과의 진로선택 과목 중 3과목 이상,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,수도권 / 서울 / 상위단위: 자연과학대학,수리과학부|수리과|자연과학대학
서울대,통계학과,2028,2028 공식자료,자연과학대학,,"기하, 미적분Ⅱ, 과학",과학 교과의 진로선택 과목 중 3과목 이상,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,수도권 / 서울 / 상위단위: 자연과학대학,통계학과|통계학|자연과학대학
서울대,화학부,2028,2028 공식자료,자연과학대학,화학,"기하, 미적분Ⅱ, 과학",과학 교과의 진로선택 과목 중 3과목 이상,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,수도권 / 서울 / 상위단위: 자연과학대학,화학부|화|자연과학대학
서울대,생명과학부,2028,2028 공식자료,자연과학대학,생명과학,"기하, 미적분Ⅱ, 과학",과학 교과의 진로선택 과목 중 3과목 이상,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,수도권 / 서울 / 상위단위: 자연과학대학,생명과학부|생명과|자연과학대학
서울대,지구환경과학부,2028,2028 공식자료,자연과학대학,지구과학,"기하, 미적분Ⅱ, 과학",과학 교과의 진로선택 과목 중 3과목 이상,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,수도권 / 서울 / 상위단위: 자연과학대학,지구환경과학부|지구환경과|자연과학대학
서울대,간호대학,2028,2028 공식자료,간호대학,,"기하 또는 미적분Ⅱ, 과학",과학 교과의 진로선택 과목 중 3과목 이상,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,수도권 / 서울 / 상위단위: 간호대학,간호대학
서울대,건설환경도시공학부,2028,2028 공식자료,공과대학,,"기하, 미적분Ⅱ, 과학",과학 교과의 진로선택 과목 중 3과목 이상,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,수도권 / 서울 / 상위단위: 공과대학,건설환경도시공학부|건설환경도시공|공과대학
